,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
C1,C2,X RArm,Y RArm,Z RArm,X RLeg,Y RLeg,Z RLeg,X LLeg,Y LLeg,Z LLeg,X LArm,Y LArm,Z LArm,X Torso,Y Torso,Z Torso,X Head,Y Head,Z Head
37,37,0.048718743,-0.1352450103,0.2217417508,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0485178977,0.1165411323,0.2312660962,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
38,38,0.0488117412,-0.1355051249,0.2217885554,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.048886016,0.1166424528,0.2314350009,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
39,39,0.0489324704,-0.1357561052,0.2218432277,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0493066087,0.1167258993,0.2316164076,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
40,40,0.0491411611,-0.1360718161,0.2219295949,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0496586859,0.1167748123,0.2317608446,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
41,41,0.0493369773,-0.1362910271,0.2220052928,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0500438437,0.1168103442,0.2319126278,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
42,42,0.0495692976,-0.1364922225,0.2220909894,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0504635125,0.1168311611,0.2320719063,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
43,43,0.0498407409,-0.1366728693,0.222187385,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0509191491,0.1168358624,0.232238844,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
44,44,0.0501538143,-0.1368303299,0.2222951949,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0514121354,0.116823025,0.2324136496,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
45,45,0.0505109504,-0.1369621009,0.22241503,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0519438162,0.1167913377,0.2325965762,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
46,46,0.0510598384,-0.1370933652,0.222594887,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0525155477,0.116739355,0.2327878624,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
47,47,0.0515290834,-0.1371552348,0.2227458209,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.053128548,0.1166657731,0.2329877615,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
48,48,0.0520501658,-0.1371829361,0.2229114175,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0537841171,0.1165691987,0.2331966609,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
49,49,0.052625291,-0.137173906,0.2230925858,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0544834211,0.1164482906,0.2334148586,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
50,50,0.0532565191,-0.1371255815,0.2232902944,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0552276149,0.1163016781,0.2336428463,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
51,51,0.0539459288,-0.1370355338,0.2235055566,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0562977046,0.1160643995,0.2339651138,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
52,52,0.0549894124,-0.1368544996,0.2238317877,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0572038963,0.115855895,0.2342380434,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
53,53,0.055917494,-0.1366805881,0.2241244167,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0582409129,0.1156182811,0.2345545441,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
54,54,0.0569974706,-0.1364734024,0.2244693637,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0598598942,0.1152479798,0.2350602001,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
55,55,0.0582414642,-0.1362304688,0.2248734683,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0612628423,0.1149249747,0.2355101854,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
56,56,0.0601634383,-0.1358470619,0.2255133539,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0628304183,0.1145603433,0.2360262126,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
57,57,0.06180254,-0.1355133951,0.2260746509,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0651742518,0.1140079796,0.2368241549,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
58,58,0.0636077672,-0.1351402551,0.2267099321,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0670875981,0.1135478988,0.2375008166,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
59,59,0.0655739754,-0.1347287148,0.2274228483,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0691117495,0.1130629405,0.2382425964,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
60,60,0.067694895,-0.1342806518,0.2282168716,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0713017583,0.1125457585,0.2390723825,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
61,61,0.0699634328,-0.133798629,0.2290954143,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.073766008,0.1119735092,0.240046218,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
62,62,0.0726141557,-0.1332533658,0.2301690131,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0765505284,0.1113662049,0.2412034869,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
63,63,0.0754353106,-0.1327101588,0.2313633561,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.080368191,0.1105802059,0.2428735644,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
64,64,0.0792947635,-0.1320149153,0.2330787182,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0833313465,0.1099967957,0.2442372292,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
65,65,0.0822844505,-0.1315066069,0.2344734222,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0863883942,0.1094125509,0.24570705,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
66,66,0.0864101425,-0.1308394969,0.236495167,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0895414054,0.1088247076,0.2472913265,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
67,67,0.0896105096,-0.130345419,0.2381432503,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0938931182,0.1080331132,0.2495950758,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
68,68,0.0929000378,-0.1298569441,0.2399121523,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.0972641855,0.1074333936,0.2514760494,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
69,69,0.0962755233,-0.1293750554,0.2418086827,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.101470463,0.106724143,0.2539977431,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
70,70,0.1001453847,-0.1288331896,0.2441120446,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1058838293,0.1061627343,0.2568182945,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
71,71,0.104654938,-0.1283899397,0.2469814718,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1102010608,0.1057169139,0.2597347498,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
72,72,0.1104359776,-0.12808007,0.250898242,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1144882888,0.1053158119,0.2627906799,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
73,73,0.1147184223,-0.1279361397,0.2539831698,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1189794093,0.1049341112,0.2661679089,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
74,74,0.118993476,-0.1278237998,0.2572285235,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1234367788,0.1045613289,0.2697134018,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
75,75,0.123569414,-0.1277653575,0.2608967423,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1297537088,0.1041631252,0.2751086354,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
76,76,0.1280971766,-0.1277965605,0.264744848,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1342301369,0.1039295048,0.2792156637,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
77,77,0.1339538097,-0.1279025525,0.2700676918,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1386014819,0.1037127003,0.2834688127,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
78,78,0.1382710338,-0.1280067712,0.2742606401,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1443198025,0.1034266129,0.2894262075,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
79,79,0.142535165,-0.1281239986,0.2786468267,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1485309303,0.1032071859,0.2941280901,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
80,80,0.1481294334,-0.1282958239,0.2848085165,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1526676714,0.1029811054,0.2990367413,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
81,81,0.1522433162,-0.1284348816,0.2896682322,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1580473781,0.1026680544,0.3059050143,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
82,82,0.1562731564,-0.1285821348,0.2947323918,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1619629711,0.1024242789,0.3112972379,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
83,83,0.1602056324,-0.12873739,0.2999992967,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1657610536,0.1021728367,0.3168930113,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
84,84,0.1640271097,-0.1289005131,0.3054663241,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1694277525,0.1019138545,0.3226885796,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
85,85,0.1677240431,-0.1290713698,0.3111297786,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1729493439,0.1016475707,0.3286790252,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
86,86,0.1712830514,-0.1292497814,0.3169851601,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1763122082,0.1013742536,0.3348587453,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
87,87,0.1746909618,-0.1294356585,0.3230270743,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1795031726,0.1010942236,0.3412211239,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
88,88,0.1779348254,-0.1296286881,0.3292493522,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.182509467,0.1008077636,0.3477587402,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
89,89,0.1810022593,-0.1298287958,0.335644871,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1853186935,0.100515306,0.354463309,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
90,90,0.1838812232,-0.1300356388,0.3422059119,-0.0044929553,-0.0676215142,-0.0052566566,-0.0045198333,0.0676197037,2.90572643280029E-007,0.1879190505,0.1002172083,0.3613258302,-0.0105687436,-0.0128880367,0.3288783431,-0.0111271646,-0.0178015456,0.4552816451
